image,emotion
SURPRISE/surprise (5416).jpg,7
ANGER/anger (5499).jpg,0
DISGUST/disgust (3563).jpg,2
Tony_Blair_0088.jpg,4
NEUTRAL/neutral (3507).jpg,5
Ariel_Sharon_0077.jpg,5
SURPRISE/surprise (4758).jpg,7
HAPPINESS/happiness (6412).jpg,4
CONTEMPT/contempt (996).jpg,1
HAPPINESS/happiness (2402).jpg,4
NEUTRAL/neutral (4989).jpg,5
SADNESS/sadness (1466).jpg,6
HAPPINESS/happiness (2354).jpg,4
Andy_Rooney_0001.jpg,4
Leonid_Kuchma_0006.jpg,5
FEAR/fear (2339).jpg,3
FEAR/fear (23).jpg,3
Mohammad_Khatami_0009.jpg,4
SADNESS/sadness (4550).jpg,6
NEUTRAL/neutral (2506).png,5
DISGUST/disgust (1074).jpg,2
HAPPINESS/happiness (2272).png,4
Colin_Powell_0054.jpg,5
NEUTRAL/neutral (1657).jpg,5
FEAR/fear (1453).jpg,3
HAPPINESS/happiness (2921).jpg,4
SADNESS/sadness (1964).png,6
NEUTRAL/neutral (3375).jpg,5
HAPPINESS/happiness (6353).jpg,4
HAPPINESS/happiness (3977).jpg,4
NEUTRAL/neutral (34).png,5
HAPPINESS/happiness (5161).jpg,4
Fernando_Hierro_0001.jpg,4
Jennifer_Garner_0011.jpg,4
SURPRISE/surprise (1096).jpg,7
SADNESS/sadness (60).jpg,6
DISGUST/disgust (4121).jpg,2
Frank_Dunham_Jr_0002.jpg,5
HAPPINESS/happiness (9046).png,4
CONTEMPT/contempt (234).jpg,1
DISGUST/disgust (795).jpg,2
HAPPINESS/happiness (4216).png,4
Paul_Krueger_0001.jpg,4
George_W_Bush_0049.jpg,5
HAPPINESS/happiness (7461).png,4
SADNESS/sadness (5044).jpg,6
NEUTRAL/neutral (3020).png,5
NEUTRAL/neutral (4588).png,5
NEUTRAL/neutral (1457).jpg,5
Junko_Tabei_0001.jpg,5
Recep_Tayyip_Erdogan_0009.jpg,4
DISGUST/disgust (3603).jpg,2
HAPPINESS/happiness (4573).jpg,4
HAPPINESS/happiness (4279).jpg,4
HAPPINESS/happiness (6422).jpg,4
SURPRISE/surprise (3993).jpg,7
Lee_Yuan-tseh_0001.jpg,4
ANGER/anger (5527).jpg,0
HAPPINESS/happiness (2561).jpg,4
CONTEMPT/contempt (1468).jpg,1
NEUTRAL/neutral (439).jpg,5
DISGUST/disgust (1370).jpg,2
FEAR/fear (40).jpg,3
HAPPINESS/happiness (3476).jpg,4
Kim_Jin-sun_0002.jpg,4
SURPRISE/surprise (4700).jpg,7
NEUTRAL/neutral (2775).png,5
HAPPINESS/happiness (4692).png,4
HAPPINESS/happiness (1982).jpg,4
Ana_Palacio_0002.jpg,5
FEAR/fear (16).png,3
CONTEMPT/contempt (2018).jpg,1
NEUTRAL/neutral (3756).jpg,5
HAPPINESS/happiness (4385).jpg,4
ANGER/anger (4898).jpg,0
FEAR/fear (5153).jpg,3
NEUTRAL/neutral (2457).jpg,5
NEUTRAL/neutral (3750).jpg,5
Boris_Jordan_0001.jpg,4
NEUTRAL/neutral (1677).jpg,5
NEUTRAL/neutral (1748).png,5
HAPPINESS/happiness (3546).jpg,4
Kim_Ryong-sung_0002.jpg,5
NEUTRAL/neutral (138).jpg,5
Lars_Von_Trier_0001.jpg,5
CONTEMPT/contempt (2112).jpg,1
SURPRISE/surprise (2375).jpg,7
NEUTRAL/neutral (1571).jpg,5
HAPPINESS/happiness (54).png,4
HAPPINESS/happiness (8531).png,4
NEUTRAL/neutral (1357).png,5
Martin_Lawrence_0001.jpg,5
DISGUST/disgust (1595).jpg,2
CONTEMPT/contempt (795).jpg,1
Norah_Jones_0009.jpg,4
DISGUST/disgust (3277).jpg,2
Jan-Michael_Gambill_0001.jpg,5
HAPPINESS/happiness (7245).png,4
HAPPINESS/happiness (8908).png,4
Hiroki_Gomi_0001.jpg,5
Jennifer_Garner_0009.jpg,4
Serena_Williams_0025.jpg,4
Julie_Infante_0001.jpg,5
Gunter_Pleuger_0005.jpg,5
SADNESS/sadness (4459).jpg,6
NEUTRAL/neutral (3764).png,5
SURPRISE/surprise (967).png,7
HAPPINESS/happiness (2263).jpg,4
Syed_Ibrahim_0001.jpg,5
SURPRISE/surprise (2311).jpg,7
FEAR/fear (2616).jpg,3
SADNESS/sadness (1531).jpg,6
NEUTRAL/neutral (75).png,5
Orrin_Hatch_0001.jpg,5
Charlton_Heston_0005.jpg,5
DISGUST/disgust (3625).jpg,2
Scott_Ritter_0001.jpg,5
ANGER/anger (6081).jpg,0
SURPRISE/surprise (2168).jpg,7
HAPPINESS/happiness (5972).png,4
NEUTRAL/neutral (2210).jpg,5
NEUTRAL/neutral (421).jpg,5
Carrie-Anne_Moss_0005.jpg,5
John_Philip_Elkann_0001.jpg,5
HAPPINESS/happiness (92).jpg,4
Jan_Peter_Balkenende_0001.jpg,4
HAPPINESS/happiness (4543).png,4
Osama_bin_Laden_0002.jpg,5
SADNESS/sadness (4750).jpg,6
HAPPINESS/happiness (5122).jpg,4
Cassandra_Heise_0001.jpg,5
Diana_Krall_0006.jpg,4
HAPPINESS/happiness (3822).jpg,4
SURPRISE/surprise (3270).jpg,7
CONTEMPT/contempt (2414).jpg,1
DISGUST/disgust (3347).jpg,2
HAPPINESS/happiness (6531).jpg,4
NEUTRAL/neutral (1930).jpg,5
NEUTRAL/neutral (4431).png,5
SURPRISE/surprise (2251).jpg,7
SURPRISE/surprise (5848).jpg,7
SADNESS/sadness (3736).jpg,6
HAPPINESS/happiness (2754).png,4
HAPPINESS/happiness (77).jpg,4
SURPRISE/surprise (1758).jpg,7
HAPPINESS/happiness (4182).jpg,4
HAPPINESS/happiness (5906).jpg,4
HAPPINESS/happiness (119).jpg,4
William_Ford_Jr_0003.jpg,4
HAPPINESS/happiness (4331).png,4
Tony_Stewart_0001.jpg,4
HAPPINESS/happiness (8165).png,4
Robert_Hanssen_0001.jpg,4
HAPPINESS/happiness (1391).jpg,4
NEUTRAL/neutral (1646).png,5
HAPPINESS/happiness (3518).jpg,4
SADNESS/sadness (782).png,6
Tony_Blair_0096.jpg,5
NEUTRAL/neutral (2152).jpg,5
NEUTRAL/neutral (1532).png,5
DISGUST/disgust (2868).jpg,2
Tony_Blair_0103.jpg,5
NEUTRAL/neutral (30).png,5
CONTEMPT/contempt (842).jpg,1
SURPRISE/surprise (6040).jpg,7
Pierre_Gagnon_0001.jpg,4
HAPPINESS/happiness (614).png,4
SADNESS/sadness (5342).png,6
FEAR/fear (1945).jpg,3
Megawati_Sukarnoputri_0028.jpg,4
CONTEMPT/contempt (434).jpg,1
DISGUST/disgust (2655).jpg,2
HAPPINESS/happiness (32).png,4
SADNESS/sadness (1767).png,6
Terje_Roed-Larsen_0001.jpg,5
ANGER/anger (5917).jpg,0
FEAR/fear (2510).jpg,3
ANGER/anger (1).png,0
SURPRISE/surprise (1156).jpg,7
Wen_Jiabao_0013.jpg,4
Dave_Campo_0003.jpg,5
FEAR/fear (34).jpg,3
NEUTRAL/neutral (3695).png,5
HAPPINESS/happiness (2735).png,4
FEAR/fear (5622).jpg,3
HAPPINESS/happiness (1014).jpg,4
HAPPINESS/happiness (2044).jpg,4
ANGER/anger (4637).jpg,0
CONTEMPT/contempt (985).jpg,1
SURPRISE/surprise (4389).jpg,7
NEUTRAL/neutral (28).png,5
HAPPINESS/happiness (7472).png,4
CONTEMPT/contempt (2106).jpg,1
Heidi_Klum_0002.jpg,4
DISGUST/disgust (1591).jpg,2
CONTEMPT/contempt (2436).jpg,1
George_W_Bush_0031.jpg,5
NEUTRAL/neutral (270).jpg,5
HAPPINESS/happiness (1725).jpg,4
NEUTRAL/neutral (5490).jpg,5
NEUTRAL/neutral (1363).jpg,5
CONTEMPT/contempt (2392).jpg,1
CONTEMPT/contempt (953).jpg,1
HAPPINESS/happiness (4273).jpg,4
William_Martin_0002.jpg,5
NEUTRAL/neutral (3859).png,5
Horst_Koehler_0002.jpg,5
Mohammad_Khatami_0003.jpg,4
Drew_Gooden_0001.jpg,4
NEUTRAL/neutral (1699).jpg,5
HAPPINESS/happiness (1224).png,4
SURPRISE/surprise (2751).jpg,7
Colin_Powell_0121.jpg,5
Valery_Giscard_dEstaing_0003.jpg,5
Jean_Charest_0014.jpg,4
FaridaJalal_82.jpg,4
HAPPINESS/happiness (3715).png,4
Nia_Vardalos_0005.jpg,4
HAPPINESS/happiness (8252).png,4
CONTEMPT/contempt (338).jpg,1
Hilmi_Akin_Zorlu_0001.jpg,5
ANGER/anger (4944).jpg,0
NEUTRAL/neutral (4026).png,5
HAPPINESS/happiness (6007).png,4
Yoko_Ono_0003.jpg,5
HAPPINESS/happiness (3718).png,4
HAPPINESS/happiness (7768).png,4
SADNESS/sadness (2620).jpg,6
HAPPINESS/happiness (2665).png,4
Kim_Jong-Il_0004.jpg,4
Sebastien_Grosjean_0002.jpg,5
NEUTRAL/neutral (2261).jpg,5
NEUTRAL/neutral (1910).jpg,5
HAPPINESS/happiness (3705).jpg,4
HAPPINESS/happiness (1235).png,4
CONTEMPT/contempt (2726).jpg,1
SURPRISE/surprise (5755).jpg,7
FEAR/fear (39).jpg,3
HAPPINESS/happiness (2179).png,4
HAPPINESS/happiness (2182).jpg,4
HAPPINESS/happiness (3633).png,4
SURPRISE/surprise (5).jpg,7
SURPRISE/surprise (5030).jpg,7
FEAR/fear (35).png,3
CONTEMPT/contempt (881).jpg,1
SURPRISE/surprise (4309).jpg,7
SADNESS/sadness (4047).jpg,6
HAPPINESS/happiness (4699).jpg,4
FEAR/fear (59).png,3
FEAR/fear (947).jpg,3
NEUTRAL/neutral (3292).png,5
CONTEMPT/contempt (2408).jpg,1
SADNESS/sadness (5224).jpg,6
NEUTRAL/neutral (2966).png,5
NEUTRAL/neutral (1712).jpg,5
SADNESS/sadness (5017).jpg,6
HAPPINESS/happiness (4992).png,4
SURPRISE/surprise (22).png,7
Taha_Yassin_Ramadan_0007.jpg,5
NEUTRAL/neutral (3211).jpg,5
NEUTRAL/neutral (3858).png,5
NEUTRAL/neutral (4163).png,5
SURPRISE/surprise (31).png,7
HAPPINESS/happiness (4399).jpg,4
NEUTRAL/neutral (3065).jpg,5
SURPRISE/surprise (5804).jpg,7
HAPPINESS/happiness (6054).jpg,4
SURPRISE/surprise (1010).png,7
NEUTRAL/neutral (5298).jpg,5
DISGUST/disgust (3495).jpg,2
Liu_Mingkang_0001.jpg,4
NEUTRAL/neutral (2724).png,5
NEUTRAL/neutral (2638).jpg,5
CONTEMPT/contempt (605).jpg,1
HAPPINESS/happiness (5600).png,4
HAPPINESS/happiness (3133).jpg,4
SURPRISE/surprise (5573).jpg,7
NEUTRAL/neutral (3111).jpg,5
NEUTRAL/neutral (140).jpg,5
NEUTRAL/neutral (2076).jpg,5
Jennifer_Tilly_0001.jpg,4
CONTEMPT/contempt (134).jpg,1
FEAR/fear (2586).jpg,3
Albert_Costa_0006.jpg,5
CONTEMPT/contempt (440).jpg,1
HAPPINESS/happiness (3525).png,4
Clare_Short_0003.jpg,4
NEUTRAL/neutral (2992).png,5
HAPPINESS/happiness (6302).jpg,4
NEUTRAL/neutral (3312).jpg,5
ANGER/anger (1563).jpg,0
FEAR/fear (547).jpg,3
CONTEMPT/contempt (551).jpg,1
CONTEMPT/contempt (1422).jpg,1
SADNESS/sadness (2629).png,6
SURPRISE/surprise (1205).jpg,7
NEUTRAL/neutral (4493).png,5
FEAR/fear (3522).jpg,3
CONTEMPT/contempt (1340).jpg,1
SURPRISE/surprise (3290).jpg,7
NEUTRAL/neutral (4489).jpg,5
CONTEMPT/contempt (83).jpg,1
NEUTRAL/neutral (1221).jpg,5
SURPRISE/surprise (5084).jpg,7
HAPPINESS/happiness (1492).jpg,4
CONTEMPT/contempt (539).jpg,1
Pervez_Musharraf_0017.jpg,5
ANGER/anger (1688).jpg,0
ANGER/anger (1121).jpg,0
NEUTRAL/neutral (3310).png,5
HAPPINESS/happiness (4515).jpg,4
CONTEMPT/contempt (1381).jpg,1
DISGUST/disgust (1464).jpg,2
NEUTRAL/neutral (8).png,5
ANGER/anger (1397).jpg,0
FEAR/fear (37).png,3
Barry_Zito_0002.jpg,5
ANGER/anger (74).jpg,0
HAPPINESS/happiness (6248).jpg,4
FEAR/fear (43).jpg,3
Abdullah_Gul_0011.jpg,5
James_Carville_0001.jpg,0
DISGUST/disgust (2321).jpg,2
CONTEMPT/contempt (2375).jpg,1
Nancy_Pelosi_0012.jpg,5
HAPPINESS/happiness (7727).png,4
DISGUST/disgust (3785).jpg,2
CONTEMPT/contempt (1819).jpg,1
SURPRISE/surprise (4187).jpg,7
FEAR/fear (4941).jpg,3
Nicanor_Duarte_Frutos_0004.jpg,4
SURPRISE/surprise (5086).jpg,7
HAPPINESS/happiness (1345).png,4
Mirela_Manjani_0001.jpg,3
SURPRISE/surprise (4804).jpg,7
DISGUST/disgust (3498).jpg,2
HAPPINESS/happiness (71).jpg,4
HAPPINESS/happiness (7781).png,4
Barbara_Walters_0001.jpg,4
ANGER/anger (59).png,0
Cruz_Bustamante_0002.jpg,5
SADNESS/sadness (2428).jpg,6
Drew_Barrymore_0002.jpg,5
Fred_Funk_0002.jpg,4
NEUTRAL/neutral (3641).png,5
Roberto_Marinho_0003.jpg,4
Jayamadhuri_107.jpg,0
SURPRISE/surprise (5458).jpg,7
CONTEMPT/contempt (2580).jpg,1
HAPPINESS/happiness (5505).jpg,4
James_Cameron_0003.jpg,4
Steve_Avery_0001.jpg,4
FEAR/fear (4428).jpg,3
NEUTRAL/neutral (1654).jpg,5
SURPRISE/surprise (4881).jpg,7
NEUTRAL/neutral (3620).jpg,5
HAPPINESS/happiness (6084).png,4
NEUTRAL/neutral (803).png,5
HAPPINESS/happiness (8003).png,4
SURPRISE/surprise (4708).jpg,7
DISGUST/disgust (1170).jpg,2
FEAR/fear (2403).png,3
NEUTRAL/neutral (939).jpg,5
CONTEMPT/contempt (1522).jpg,1
ANGER/anger (401).jpg,0
NEUTRAL/neutral (550).jpg,5
SURPRISE/surprise (4636).jpg,7
SURPRISE/surprise (4471).jpg,7
SURPRISE/surprise (4638).jpg,7
Sourav_Ganguly_0004.jpg,4
FEAR/fear (1121).jpg,3
CONTEMPT/contempt (2603).jpg,1
Olivia_Newton-John_0001.jpg,4
ANGER/anger (5552).jpg,0
NEUTRAL/neutral (3526).png,5
FEAR/fear (3451).jpg,3
NEUTRAL/neutral (4460).png,5
Dwarakish_125.jpg,2
DISGUST/disgust (1421).jpg,2
SURPRISE/surprise (1629).jpg,7
CONTEMPT/contempt (1388).jpg,1
Vicente_Fox_0006.jpg,5
FEAR/fear (2286).jpg,3
CONTEMPT/contempt (2550).jpg,1
HAPPINESS/happiness (6942).png,4
SURPRISE/surprise (3469).jpg,7
NEUTRAL/neutral (1944).jpg,5
SADNESS/sadness (5258).jpg,6
ANGER/anger (1099).jpg,0
CONTEMPT/contempt (2765).jpg,1
SURPRISE/surprise (1690).jpg,7
SURPRISE/surprise (5356).jpg,7
NEUTRAL/neutral (3347).png,5
NEUTRAL/neutral (3774).jpg,5
Jose_Jose_0001.jpg,5
SADNESS/sadness (5301).jpg,6
HAPPINESS/happiness (5370).jpg,4
Vicente_Fox_0026.jpg,5
SURPRISE/surprise (16).jpg,7
SURPRISE/surprise (549).png,7
John_Garamendi_0001.jpg,4
NEUTRAL/neutral (4613).png,5
SADNESS/sadness (5416).jpg,6
ANGER/anger (4524).jpg,0
FEAR/fear (906).jpg,3
FEAR/fear (5065).jpg,3
ANGER/anger (1423).jpg,0
FEAR/fear (1029).png,3
HAPPINESS/happiness (5435).jpg,4
FEAR/fear (5575).jpg,3
NEUTRAL/neutral (1173).jpg,5
Julian_Battle_0001.jpg,5
SURPRISE/surprise (4846).jpg,7
SADNESS/sadness (1930).jpg,6
ANGER/anger (5423).jpg,0
Vicente_Fox_0001.jpg,5
DISGUST/disgust (1397).jpg,2
SURPRISE/surprise (1431).jpg,7
Cate_Blanchett_0002.jpg,5
CONTEMPT/contempt (1904).jpg,1
DISGUST/disgust (69).png,2
CONTEMPT/contempt (557).jpg,1
NEUTRAL/neutral (3900).jpg,5
CONTEMPT/contempt (2429).jpg,1
Jacques_Rogge_0006.jpg,5
CONTEMPT/contempt (1242).jpg,1
CONTEMPT/contempt (2092).jpg,1
ANGER/anger (1977).jpg,0
DISGUST/disgust (4345).jpg,2
NEUTRAL/neutral (662).png,5
SURPRISE/surprise (2837).jpg,7
Patti_Lank_0001.jpg,7
Ann_Morgan_0001.jpg,4
Donald_Rumsfeld_0064.jpg,5
ANGER/anger (2796).jpg,0
HAPPINESS/happiness (7988).png,4
Fabiola_Zuluaga_0001.jpg,5
NEUTRAL/neutral (480).jpg,5
FEAR/fear (69).png,3
Megawati_Sukarnoputri_0009.jpg,5
FEAR/fear (2771).jpg,3
HAPPINESS/happiness (2549).jpg,4
Dick_Cheney_0002.jpg,4
NEUTRAL/neutral (4581).png,5
FEAR/fear (45).jpg,3
HAPPINESS/happiness (2622).jpg,4
SURPRISE/surprise (1210).jpg,7
SADNESS/sadness (1558).jpg,6
NEUTRAL/neutral (3957).png,5
ANGER/anger (5982).jpg,0
DISGUST/disgust (748).jpg,2
FEAR/fear (1810).jpg,3
HAPPINESS/happiness (5855).png,4
FEAR/fear (514).jpg,3
SURPRISE/surprise (5631).jpg,7
SADNESS/sadness (2138).jpg,6
FEAR/fear (2168).png,3
HAPPINESS/happiness (6610).jpg,4
Taha_Yassin_Ramadan_0010.jpg,5
HAPPINESS/happiness (2584).jpg,4
CONTEMPT/contempt (1681).jpg,1
Dariusz_Michalczewski_0001.jpg,0
NEUTRAL/neutral (2645).jpg,5
NEUTRAL/neutral (4101).jpg,5
Dick_Cheney_0003.jpg,5
HAPPINESS/happiness (4363).jpg,4
FEAR/fear (2943).png,3
NEUTRAL/neutral (5344).jpg,5
CONTEMPT/contempt (347).jpg,1
John_Sidgmore_0001.jpg,5
FEAR/fear (3905).jpg,3
George_W_Bush_0465.jpg,5
FEAR/fear (36).jpg,3
NEUTRAL/neutral (4349).jpg,5
CONTEMPT/contempt (2576).jpg,1
HAPPINESS/happiness (4960).jpg,4
NEUTRAL/neutral (4892).jpg,5
HAPPINESS/happiness (8133).png,4
SADNESS/sadness (1038).jpg,6
FEAR/fear (62).jpg,3
ANGER/anger (67).png,0
HAPPINESS/happiness (4964).jpg,4
DISGUST/disgust (3792).jpg,2
HAPPINESS/happiness (3977).png,4
Prakash_Hinduja_0001.jpg,4
SURPRISE/surprise (5156).jpg,7
NEUTRAL/neutral (2763).jpg,5
DISGUST/disgust (1956).jpg,2
NEUTRAL/neutral (901).jpg,5
HAPPINESS/happiness (3122).jpg,4
DISGUST/disgust (1726).jpg,2
HAPPINESS/happiness (6651).jpg,4
HAPPINESS/happiness (3027).jpg,4
Prince_Charles_0001.jpg,5
Tommy_Thompson_0010.jpg,5
FEAR/fear (2814).jpg,3
NEUTRAL/neutral (2432).png,5
DISGUST/disgust (2564).jpg,2
Will_Young_0001.jpg,4
Bob_Hayes_0001.jpg,4
CONTEMPT/contempt (2764).jpg,1
HAPPINESS/happiness (4490).jpg,4
FEAR/fear (45).png,3
Queen_Elizabeth_II_0001.jpg,4
ANGER/anger (57).jpg,0
CONTEMPT/contempt (537).jpg,1
Leonardo_DiCaprio_0001.jpg,5
CONTEMPT/contempt (1945).jpg,1
NEUTRAL/neutral (4348).jpg,5
CONTEMPT/contempt (1018).jpg,1
Ricardo_Lagos_0016.jpg,5
SADNESS/sadness (4241).jpg,6
ANGER/anger (1921).jpg,0
Aileen_Riggin_Soule_0001.jpg,4
NEUTRAL/neutral (1242).png,5
SURPRISE/surprise (16).png,7
DISGUST/disgust (4152).jpg,2
SURPRISE/surprise (3814).png,7
HAPPINESS/happiness (5647).png,4
HAPPINESS/happiness (6560).png,4
ANGER/anger (5958).jpg,0
FEAR/fear (3899).jpg,3
SURPRISE/surprise (1695).png,7
HAPPINESS/happiness (6118).png,4
NEUTRAL/neutral (1214).jpg,5
FEAR/fear (4179).jpg,3
HAPPINESS/happiness (3157).jpg,4
CONTEMPT/contempt (2610).jpg,1
CONTEMPT/contempt (196).jpg,1
HAPPINESS/happiness (6400).jpg,4
ANGER/anger (4246).jpg,0
Jennifer_Keller_0003.jpg,5
FEAR/fear (2997).jpg,3
George_W_Bush_0486.jpg,7
Jayamadhuri_90.jpg,6
SADNESS/sadness (1071).jpg,6
NEUTRAL/neutral (1781).jpg,5
DISGUST/disgust (4387).jpg,2
SURPRISE/surprise (5611).jpg,7
Danis_Tanovic_0001.jpg,5
Della_Clara_0001.jpg,4
Meryl_Streep_0004.jpg,4
ANGER/anger (1128).jpg,0
HAPPINESS/happiness (106).jpg,4
SADNESS/sadness (4862).png,6
NEUTRAL/neutral (3827).jpg,5
CONTEMPT/contempt (1729).jpg,1
CONTEMPT/contempt (366).jpg,1
HAPPINESS/happiness (8437).png,4
Andre_Agassi_0035.jpg,4
NEUTRAL/neutral (1696).jpg,5
NEUTRAL/neutral (372).jpg,5
NEUTRAL/neutral (2705).jpg,5
ANGER/anger (1534).jpg,0
FEAR/fear (1559).jpg,3
Bill_Simon_0007.jpg,5
NEUTRAL/neutral (4914).png,5
CONTEMPT/contempt (2535).jpg,1
HAPPINESS/happiness (8150).png,4
SURPRISE/surprise (28).jpg,7
SADNESS/sadness (3760).jpg,6
NEUTRAL/neutral (3635).png,5
NEUTRAL/neutral (3299).jpg,5
HAPPINESS/happiness (7785).png,4
NEUTRAL/neutral (3125).jpg,5
CONTEMPT/contempt (814).jpg,1
HAPPINESS/happiness (2131).jpg,4
George_Brumley_0002.jpg,4
ANGER/anger (3537).jpg,0
Pervez_Musharraf_0014.jpg,5
HAPPINESS/happiness (4397).jpg,4
HAPPINESS/happiness (6417).jpg,4
CONTEMPT/contempt (2721).jpg,1
ANGER/anger (1396).jpg,0
NEUTRAL/neutral (1412).png,5
NEUTRAL/neutral (4135).jpg,5
ANGER/anger (222).jpg,0
NEUTRAL/neutral (2508).jpg,5
SURPRISE/surprise (6084).jpg,7
CONTEMPT/contempt (1383).jpg,1
Salman_Rushdie_0003.jpg,4
CONTEMPT/contempt (2127).jpg,1
Masum_Turker_0003.jpg,5
NEUTRAL/neutral (1931).jpg,5
Afton_Smith_0001.jpg,4
CONTEMPT/contempt (735).jpg,1
FEAR/fear (4668).jpg,3
SADNESS/sadness (5742).jpg,6
CONTEMPT/contempt (369).jpg,1
FEAR/fear (1820).jpg,3
NEUTRAL/neutral (3418).jpg,5
SURPRISE/surprise (5087).jpg,7
FEAR/fear (4772).jpg,3
HAPPINESS/happiness (6379).png,4
Alejandro_Toledo_0007.jpg,4
DISGUST/disgust (4327).jpg,2
DISGUST/disgust (1865).jpg,2
Paul_Martin_0008.jpg,5
CONTEMPT/contempt (2).jpg,1
SURPRISE/surprise (1195).png,7
CONTEMPT/contempt (157).png,1
NEUTRAL/neutral (2785).png,5
CONTEMPT/contempt (1186).jpg,1
ANGER/anger (5498).jpg,0
NEUTRAL/neutral (3390).jpg,5
Noelle_Bush_0001.jpg,4
Serena_Williams_0030.jpg,4
NEUTRAL/neutral (689).png,5
DISGUST/disgust (4356).jpg,2
SURPRISE/surprise (587).png,7
SURPRISE/surprise (5586).jpg,7
Ryan_Nyquist_0001.jpg,4
HAPPINESS/happiness (1660).jpg,4
NEUTRAL/neutral (3520).jpg,5
SADNESS/sadness (869).jpg,6
SURPRISE/surprise (2366).jpg,7
CONTEMPT/contempt (1011).jpg,1
DISGUST/disgust (1323).jpg,2
HAPPINESS/happiness (85).jpg,4
Dick_Cheney_0013.jpg,4
SURPRISE/surprise (1200).jpg,7
NEUTRAL/neutral (3419).jpg,5
Thomas_Wyman_0001.jpg,5
FEAR/fear (3069).jpg,3
HAPPINESS/happiness (2103).jpg,4
SURPRISE/surprise (4609).jpg,7
CONTEMPT/contempt (2291).jpg,1
FEAR/fear (3970).jpg,3
SADNESS/sadness (1032).jpg,6
SURPRISE/surprise (1204).jpg,7
NEUTRAL/neutral (1518).jpg,5
SADNESS/sadness (1251).jpg,6
NEUTRAL/neutral (3861).jpg,5
NEUTRAL/neutral (5029).png,5
HAPPINESS/happiness (3305).png,4
ANGER/anger (2234).jpg,0
Sam_Bith_0001.jpg,5
NEUTRAL/neutral (547).jpg,5
Luis_Figo_0003.jpg,5
NEUTRAL/neutral (3994).jpg,5
Juan_Pablo_Montoya_0002.jpg,4
NEUTRAL/neutral (1579).png,5
FEAR/fear (5617).jpg,3
NEUTRAL/neutral (2514).jpg,5
HAPPINESS/happiness (7015).png,4
DISGUST/disgust (2636).jpg,2
NEUTRAL/neutral (4705).jpg,5
Carson_Daly_0002.jpg,4
HAPPINESS/happiness (3396).jpg,4
ANGER/anger (1730).jpg,0
SURPRISE/surprise (5927).jpg,7
CONTEMPT/contempt (664).jpg,1
HAPPINESS/happiness (2312).jpg,4
DISGUST/disgust (3054).jpg,2
SURPRISE/surprise (1599).png,7
DISGUST/disgust (2042).jpg,2
ANGER/anger (4722).png,0
NEUTRAL/neutral (2969).jpg,5
Alicia_Witt_0001.jpg,4
ANGER/anger (3249).jpg,0
HAPPINESS/happiness (4189).jpg,4
Horst_Koehler_0001.jpg,5
Juergen_Peters_0002.jpg,5
CONTEMPT/contempt (107).jpg,1
Gustavo_Kuerten_0003.jpg,4
SURPRISE/surprise (3562).jpg,7
HAPPINESS/happiness (6574).jpg,4
ANGER/anger (5082).jpg,0
HAPPINESS/happiness (5296).jpg,4
NEUTRAL/neutral (4462).jpg,5
CONTEMPT/contempt (364).jpg,1
NEUTRAL/neutral (1207).jpg,5
Isidro_Pastor_0001.jpg,5
SADNESS/sadness (5330).jpg,6
SURPRISE/surprise (1693).png,7
HAPPINESS/happiness (3745).png,4
DISGUST/disgust (741).jpg,2
NEUTRAL/neutral (396).jpg,5
SURPRISE/surprise (4768).jpg,7
DISGUST/disgust (744).jpg,2
HAPPINESS/happiness (7426).png,4
NEUTRAL/neutral (2711).jpg,5
Dileep_76.jpg,0
NEUTRAL/neutral (3940).jpg,5
NEUTRAL/neutral (4691).jpg,5
Hu_Jintao_0012.jpg,5
ANGER/anger (4878).jpg,0
Hans_Eichel_0003.jpg,5
Gwen_Stefani_0001.jpg,4
NEUTRAL/neutral (3989).png,5
ANGER/anger (1084).jpg,0
Justine_Henin_0002.jpg,4
NEUTRAL/neutral (1558).jpg,5
DISGUST/disgust (2808).jpg,2
DISGUST/disgust (2825).jpg,2
NEUTRAL/neutral (1253).jpg,5
SADNESS/sadness (4190).jpg,6
Peter_Mansbridge_0001.jpg,5
FEAR/fear (1366).jpg,3
Fred_Eckhard_0002.jpg,5
SURPRISE/surprise (3966).jpg,7
ANGER/anger (4806).jpg,0
SURPRISE/surprise (1553).jpg,7
NEUTRAL/neutral (4287).png,5
DISGUST/disgust (1130).jpg,2
Jason_Sehorn_0001.jpg,4
HAPPINESS/happiness (8215).png,4
HAPPINESS/happiness (2591).jpg,4
ANGER/anger (4787).jpg,0
FEAR/fear (3003).jpg,3
SURPRISE/surprise (5496).jpg,7
HAPPINESS/happiness (143).png,4
Sergey_Lavrov_0005.jpg,5
SURPRISE/surprise (3306).jpg,7
HAPPINESS/happiness (4156).jpg,4
SADNESS/sadness (1901).jpg,6
HAPPINESS/happiness (278).png,4
HAPPINESS/happiness (6342).jpg,4
SURPRISE/surprise (1151).jpg,7
SADNESS/sadness (5556).jpg,6
HAPPINESS/happiness (1652).jpg,4
DISGUST/disgust (2100).jpg,2
CONTEMPT/contempt (1845).jpg,1
HAPPINESS/happiness (4599).png,4
HAPPINESS/happiness (90).jpg,4
SURPRISE/surprise (5460).jpg,7
HAPPINESS/happiness (1534).jpg,4
NEUTRAL/neutral (3453).jpg,5
DISGUST/disgust (3930).jpg,2
